안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
PV-0167,01,99,이동 587-4,경기도 안산시 상록구 이동로 20,경기도 안산시 상록구 이동 587-4,37.30716927,126.8591888,03,N,N,N,CCTV,2010,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
PV-0592,01,99,이동 575-6,경기도 안산시 상록구 매화로2길 11,경기도 안산시 상록구 이동 575-6,37.30416929,126.8611551,03,N,N,N,CCTV,2013,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
SZ-13157,01,99,이동 577-10,경기도 안산시 상록구 매화로3길 11,경기도 안산시 상록구 이동 577-10,37.30496418,126.8614644,03,N,N,N,CCTV,2013,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
PV-0608,01,99,이동 591-9,경기도 안산시 상록구 충장로6안길 3-1,경기도 안산시 상록구 이동 591-9,37.30740278,126.8573701,03,N,N,N,CCTV,2013,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
B3-0229,01,01,성포공원,경기도 안산시 상록구 성포로 6,경기도 안산시 상록구 성포동 582,37.32252929,126.8421903,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0237,01,05,경기도 안산시 상록구 성포동 산57-3,경기도 안산시 상록구 성포동 산57-3,경기도 안산시 상록구 성포동 산57-3,37.32316813,126.8482926,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0236,01,05,경기도 안산시 상록구 성포동 594-5,경기도 안산시 상록구 충장로 528,경기도 안산시 상록구 성포동 594-5,37.32518488,126.8503787,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0227,01,05,경기도 안산시 상록구 사사동 376-3,경기도 안산시 상록구 사사동 376-3,경기도 안산시 상록구 사사동 376-3,37.29895027,126.9225104,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0235,01,05,경기도 안산시 상록구 성포동 595,경기도 안산시 상록구 삼일로 696,경기도 안산시 상록구 성포동 595,37.32627348,126.8532927,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0088,01,05,경기도 안산시 단원구 신길동1493,경기도 안산시 단원구 새뿔안길 37-1,경기도 안산시 단원구 신길동 1493,37.3367796,126.7807854,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0089,01,05,경기도 안산시 단원구 신길동1550,경기도 안산시 단원구 신길동1550,경기도 안산시 단원구 신길동 1550,37.33630925,126.7876131,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0082,01,05,경기도 안산시 단원구 선부동 산118-1,경기도 안산시 단원구 선부동 산118-1,경기도 안산시 단원구 선부동 산118-1,37.33911571,126.8055815,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0081,01,05,경기도 안산시 단원구 선부동 산142-17,경기도 안산시 단원구 선부동 산142-17,경기도 안산시 단원구 선부동 산142-17,37.33880906,126.7948845,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0088,01,05,경기도 안산시 단원구 신길동1493,경기도 안산시 단원구 새뿔안길 37-1,경기도 안산시 단원구 신길동 1493,37.3367796,126.7807854,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0080,01,05,경기도 안산시 단원구 선부동 988-3,경기도 안산시 단원구 지곡로6길 37,경기도 안산시 단원구 선부동 988-3,37.34016687,126.7969644,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0086,01,05,경기도 안산시 단원구 신길동285-11,경기도 안산시 단원구 신길동285-11,경기도 안산시 단원구 신길동 285-11,37.32772253,126.751081,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0079,01,05,경기도 안산시 단원구 목내동 513-8,경기도 안산시 단원구 엠티브이4로 53,경기도 안산시 단원구 목내동 513-8,37.2983665,126.7695862,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0085,01,05,경기도 안산시 단원구 신길동1378-3,경기도 안산시 단원구 신길중앙로8길 18-12,경기도 안산시 단원구 신길동 1378-3,37.33898755,126.7602521,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0078,01,05,경기도 안산시 단원구 선부동 1070-6,경기도 안산시 단원구 선부동 1070-6,경기도 안산시 단원구 선부동 1070-6,37.33545229,126.8078253,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0077,01,05,경기도 안산시 단원구 선부동 1141-21,경기도 안산시 단원구 선부동 1141-21,경기도 안산시 단원구 선부동 1141-21,37.34319337,126.8142153,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
SZ-0043,01,99,팔곡이동 383-2,경기도 안산시 상록구 팔곡이동 383-2,경기도 안산시 상록구 팔곡이동 383-2,37.29731314,126.8838917,03,N,N,N,CCTV,2010,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
PV-19322,01,99,팔곡이동 408-5,경기도 안산시 상록구 팔곡이동 408-5,경기도 안산시 상록구 팔곡이동 408-5,37.29650657,126.8865272,03,N,N,N,CCTV,2019,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
CP-0041,01,99,팔곡이동 422-1,경기도 안산시 상록구 팔곡이동 422-1,경기도 안산시 상록구 팔곡이동 422-1,37.29515294,126.8853758,03,N,N,N,CCTV,2010,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
BUS-21022,01,99,버스정류장,경기도 안산시 상록구 성호로 222,경기도 안산시 상록구 부곡동 695,37.32302647,126.8578804,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
BUS-21021,01,99,버스정류장,,경기도 안산시 상록구 장상동 415-11,37.35066757,126.8709331,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
BUS-21020,01,99,버스정류장,,경기도 안산시 상록구 장하동 214-4,37.35039369,126.8600987,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
BUS-21019,01,99,버스정류장,,경기도 안산시 단원구 화정동 715-1,37.35744325,126.8291354,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
BUS-21018,01,99,버스정류장,경기도 안산시 단원구 꽃우물길 77,경기도 안산시 단원구 화정동 569-3,37.35692517,126.8219775,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
BUS-21017,01,99,버스정류장,,경기도 안산시 상록구 이동 338,37.31561562,126.8467964,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
BUS-21016,01,99,버스정류장,,경기도 안산시 상록구 건건동 876-16,37.29956906,126.9065391,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
BUS-21015,01,99,버스정류장,,경기도 안산시 상록구 부곡동 446-11,37.33222629,126.8577072,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
BUS-21014,01,99,버스정류장,경기도 안산시 상록구 녹지로 2,경기도 안산시 상록구 월피동 480,37.33763035,126.8515585,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
BUS-21013,01,99,버스정류장,경기도 안산시 단원구 지곡로 125-1,경기도 안산시 단원구 선부동 984-6,37.33960745,126.7938425,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
BUS-21012,01,99,버스정류장,,경기도 안산시 단원구 선부동 산129-16,37.3396718,126.7987754,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
BUS-21011,01,99,버스정류장,경기도 안산시 단원구 중앙대로 451,경기도 안산시 단원구 원곡동 787-10,37.32848527,126.7894542,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
BUS-21010,01,99,버스정류장,경기도 안산시 단원구 중앙대로 462,경기도 안산시 단원구 원곡동 377-1,37.3279765,126.7872918,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
BUS-21009,01,99,버스정류장,경기도 안산시 단원구 중앙대로 451,경기도 안산시 단원구 원곡동 787-10,37.32848527,126.7894542,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
BUS-21007,01,99,버스정류장,경기도 안산시 단원구 화랑로 312,경기도 안산시 단원구 고잔동 817,37.31989315,126.822931,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
BUS-21006,01,99,버스정류장,,경기도 안산시 단원구 와동 829,37.3332358,126.8170543,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
BUS-21005,01,99,버스정류장,경기도 안산시 단원구 화정천동로 426,경기도 안산시 단원구 와동 811,37.34230371,126.8186317,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
Z3-0012,01,99,부곡동 712,경기도 안산시 상록구 부곡동 712,경기도 안산시 상록구 부곡동 712,37.33730875,126.8582954,03,N,N,N,CCTV,2011,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
PV-0134,01,99,부곡동 714-17,경기도 안산시 상록구 시낭공원안길 11,경기도 안산시 상록구 부곡동 714-17,37.33687853,126.8574916,03,N,N,N,CCTV,2010,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
PV-0244,01,99,부곡동 717-7,경기도 안산시 상록구 시낭공원길 9,경기도 안산시 상록구 부곡동 717-7,37.33652382,126.8569076,03,N,N,N,CCTV,2010,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
PV-0242,01,99,부곡동 69-1,경기도 안산시 상록구 청곡길 40,경기도 안산시 상록구 부곡동 69-1,37.34075255,126.8688608,03,N,N,N,CCTV,2010,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
PV-17207,01,99,부곡동 719-3,경기도 안산시 상록구 충장로 670,경기도 안산시 상록구 부곡동 719-3,37.33631221,126.8561192,03,N,N,N,CCTV,2017,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
PV-0382,01,99,부곡동 695,경기도 안산시 상록구 성호로 222,경기도 안산시 상록구 부곡동 695,37.32302647,126.8578804,03,N,N,N,CCTV,2013,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
PV-13105,01,99,부곡동 722,경기도 안산시 상록구 안산공고로 51,경기도 안산시 상록구 부곡동 722,37.3363509,126.8615939,03,N,N,N,CCTV,2013,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
PV-0383,01,99,부곡동 699-6,경기도 안산시 상록구 두레로 32,경기도 안산시 상록구 부곡동 699-6,37.32225113,126.8611827,03,N,N,N,CCTV,2013,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
PV-19502,01,99,본오동 876-6,경기도 안산시 상록구 본오동 876-6,경기도 안산시 상록구 본오동 876-6,37.30312365,126.8655232,03,N,N,N,CCTV,2019,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
PV-0359,01,99,본오동 877-14,경기도 안산시 상록구 충장로 232,경기도 안산시 상록구 본오동 877-14,37.30219042,126.8602579,03,N,N,N,CCTV,2013,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
PV-16228,01,99,본오동 878-7,경기도 안산시 상록구 본오동 878-7,경기도 안산시 상록구 본오동 878-7,37.3012284,126.8628761,03,N,N,N,CCTV,2016,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
PV-1515,01,99,본오동 879-15,경기도 안산시 상록구 본오동 879-15,경기도 안산시 상록구 본오동 879-15,37.29883591,126.8600042,03,N,N,N,CCTV,2016,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
PV-0349,01,99,본오동 879-16,경기도 안산시 상록구 본오동 879-16,경기도 안산시 상록구 본오동 879-16,37.29706191,126.8603239,03,N,N,N,CCTV,2013,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
PV-0360,01,99,본오동 879-4,경기도 안산시 상록구 샘골서길 64,경기도 안산시 상록구 본오동 879-4,37.29961696,126.862762,03,N,N,N,CCTV,2013,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
PV-19309,01,99,본오동 879-4,경기도 안산시 상록구 샘골서길 64,경기도 안산시 상록구 본오동 879-4,37.29961696,126.862762,03,N,N,N,CCTV,2019,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
PV-19310,01,99,본오동 879-4,경기도 안산시 상록구 샘골서길 64,경기도 안산시 상록구 본오동 879-4,37.29961696,126.862762,03,N,N,N,CCTV,2019,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
PV-19312,01,99,본오동 879-4,경기도 안산시 상록구 샘골서길 64,경기도 안산시 상록구 본오동 879-4,37.29961696,126.862762,03,N,N,N,CCTV,2019,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
PV-0594,01,99,이동 578,경기도 안산시 상록구 매화로1길 51,경기도 안산시 상록구 이동 578,37.30550924,126.8605796,03,N,N,N,CCTV,2013,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
SZ-13152,01,99,이동 595-5,경기도 안산시 상록구 구룡체육관로 16,경기도 안산시 상록구 이동 595-5,37.30837994,126.8597089,03,N,N,N,CCTV,2013,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
PV-19202,01,99,이동 599-7,경기도 안산시 상록구 충장로4길 27,경기도 안산시 상록구 이동 599-7,37.30723312,126.8609938,03,N,N,N,CCTV,2019,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
PV-17103,01,99,이동 581-2,경기도 안산시 상록구 매화로1길 12-6,경기도 안산시 상록구 이동 581-2,37.30557574,126.8595409,03,N,N,N,CCTV,2017,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
CP-0107,01,99,이동 582-2,경기도 안산시 상록구 이동 582-2,경기도 안산시 상록구 이동 582-2,37.30587369,126.8595513,03,N,N,N,CCTV,2010,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
PV-0596,01,99,이동 602-9,경기도 안산시 상록구 이동로 31,경기도 안산시 상록구 이동 602-9,37.30650833,126.8603116,03,N,N,N,CCTV,2013,2020-12-31,Y,안산시 도시정보센터,031-481-3896,2022-12-08
B3-0282,01,05,경기도 안산시 상록구 이동 676,경기도 안산시 상록구 항가울로 318,경기도 안산시 상록구 이동 676,37.30872843,126.8443364,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0281,01,05,경기도 안산시 상록구 이동 642-1,경기도 안산시 상록구 송호1길 64,경기도 안산시 상록구 이동 642-1,37.31355978,126.8475897,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0280,01,01,성호공원,경기도 안산시 상록구 수인로 1345,경기도 안산시 상록구 이동 619,37.31045879,126.8641037,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0279,01,05,경기도 안산시 상록구 일동 557-12,경기도 안산시 상록구 성호로 136,경기도 안산시 상록구 일동 557-12,37.31556379,126.8596819,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0278,01,05,경기도 안산시 상록구 일동 557-12,경기도 안산시 상록구 성호로 136,경기도 안산시 상록구 일동 557-12,37.31556379,126.8596819,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0277,01,05,경기도 안산시 상록구 이동 601,경기도 안산시 상록구 이동1길 2,경기도 안산시 상록구 이동 601,37.30748706,126.8596149,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0276,01,05,경기도 안산시 상록구 이동 597-4,경기도 안산시 상록구 충장로6길 22-10,경기도 안산시 상록구 이동 597-4,37.3079979,126.859069,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0274,01,05,경기도 안산시 상록구 본오동 876-8,경기도 안산시 상록구 본오동 876-8,경기도 안산시 상록구 본오동 876-8,37.30417146,126.8601298,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0273,01,05,경기도 안산시 상록구 일동 660,경기도 안산시 상록구 매화로 40,경기도 안산시 상록구 일동 660,37.30503059,126.8637545,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0271,01,05,경기도 안산시 상록구 이동 524-1,경기도 안산시 상록구 석삼말로1길 40,경기도 안산시 상록구 이동 524-1,37.31300292,126.8578415,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0083,01,05,경기도 안산시 단원구 선부동 산129-16,경기도 안산시 단원구 선부동 산129-16,경기도 안산시 단원구 선부동 산129-16,37.3396718,126.7987754,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0075,01,05,경기도 안산시 단원구 선부동 1120-2,경기도 안산시 단원구 선삼로6길 45,경기도 안산시 단원구 선부동 1120-2,37.34564484,126.813442,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
B3-0082,01,05,경기도 안산시 단원구 선부동 산118-1,경기도 안산시 단원구 선부동 산118-1,경기도 안산시 단원구 선부동 산118-1,37.33911571,126.8055815,03,N,N,N,경보등,2021,2022-11-30,Y,안산시 도시정보센터,031-481-2823,2022-12-08
